Word,Word_Length,Num_Syllables,Part_of_Speech,Etymology1,Etymology2,Etymology3,Etymology4,Etymology5,Etymology6,Etymology7,1996 Round,1996 Error,1997 Round,1997 Error,1998 Round,1998 Error,1999 Round,1999 Error,2000 Round,2000 Error,2001 Round,2001 Error,2002 Round,2002 Error,2003 Round,2003 Error,2004 Round,2004 Error,2005 Round,2005 Error,2006 Round,2006 Error,2007 Round,2007 Error,2008 Round,2008 Error,2009 Round,2009 Error,2010 Round,2010 Error,2011 Round,2011 Error,2012 Round,2012 Error,2013 Round,2013 Error,2014 Round,2014 Error,2015 Round,2015 Error,2016 Round,2016 Error,2017 Round,2017 Error
guyot,5,2,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,,
guzzle,6,2,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,
gyascutus,9,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,3,0,,,,,,,,,,
gynarchy,8,2,noun,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,2,1,2,0,2,0,2,0,2,0,,,,,,
gynecocentric,13,4,adjective,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gyrocompass,11,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
gyrocopter,10,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
haberdashery,12,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,
habiliments,11,4,plural noun,,,,,,,,,,,,,,1,0,,,,,,,1,0,,,,,2,0,,,,,,,,,,,,,,,,,3,0,,,,
habitual,8,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
hagiolith,9,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,
hallali,7,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,,,,,,,,
hallock,7,2,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,
hallowed,8,2,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
hallucination,13,5,noun,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hallucinogen,12,5,noun,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
handkerchief,12,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,
hapalonychia,12,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,,
haplology,9,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,
happenstance,12,3,noun,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harassment,10,3,noun,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harlequinade,12,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,,,,
harmattan,9,3,noun,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,2,1,,,,,,,,,,,,,,,,,,,20,0,,
harmoniously,12,5,adverb,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
harrumph,8,2,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,
haughtily,9,3,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
haulage,7,2,noun,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaiian,8,3,adjective,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hazelnut,8,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
hebdomadally,12,5,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
hegemonic,9,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,
heinousness,11,3,noun,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,
heliocentric,12,4,adjective,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heliophilous,12,5,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,
heliophyte,10,4,noun,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heliosis,8,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,
helminthoid,11,3,adjective,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
helophyte,9,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,
helotry,7,3,noun,,,,,,,,,,,,3,1,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hematite,8,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,
hematogenous,12,5,adjective,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hemeralopia,11,5,noun,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,
hemiplegic,10,4,adjective,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hemodialysis,12,6,noun,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hemostat,8,3,noun,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hemotrophe,10,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,
hennery,7,2,noun,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heparinize,10,4,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,
hepatectomy,11,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,
hepatomegaly,12,6,adverb,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,
hepatopathy,11,5,noun,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,
herbaceous,10,3,adjective,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heretical,9,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,
heretofore,10,3,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
hermeneutics,12,4,plural noun,,,,,,,,,,,,1,0,,,,,,,4,0,,,2,0,,,,,,,,,,,,,,,,,,,6,0,,,,,,
hermetically,12,4,adverb,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herniorrhaphy,13,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,
herringbone,11,3,noun,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herzegovinian,13,5,adjective,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hesitant,8,3,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,
heterochromia,13,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,
heterocoelous,13,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,,,,,,,,,,,,,
heterodyned,11,4,adjective,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heterogeneity,13,6,noun,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heteronym,9,3,noun,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heterophemy,11,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,
heterotrichosis,15,5,noun,,,,,,,,,,,,1,0,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,
hexagonal,9,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
hidradenitis,12,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,3,0,,,,
hieroglyphics,13,4,plural noun,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,2,0,,,,,,,,,2,0,,,,,,,,,,,,
hierology,9,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,
hierurgical,11,5,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,2,0,,
Hippocratic,11,4,adjective,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,
hippopotamian,13,6,adjective,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hirsutism,9,3,noun,,,,,,,,,,,,,,1,0,,,,,,,4,0,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,
hirudiniasis,12,6,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,
hitherto,8,3,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
hoax,4,1,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
hobbledehoy,11,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,
Hohenzollern,12,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,,
Holarctic,9,3,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,
Hollerith,9,3,noun,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
holophote,9,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,
Holstein,8,2,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,
homburg,7,2,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,
homiletics,10,4,plural noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,
hominivorous,12,5,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,
hooley,6,2,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,
hooroosh,8,2,noun,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,18,0,,,,,,,,,,,,
hordeolum,9,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,
horologist,10,4,noun,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1
horrific,8,3,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
horrifically,12,4,adverb,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
horripilation,13,5,noun,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,
hospitality,11,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
hostelry,8,3,noun,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hoydenish,9,3,adjective,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,
hubristic,9,3,adjective,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huckaback,9,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,
humidify,8,4,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
humidistat,10,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1
humidor,7,3,noun,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
humiliation,11,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,
humorous,8,3,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
hydrant,7,2,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
hydrargyrum,11,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,7,0,,,,,3,1,,,,,,,,,,
hydroacoustic,13,3,adjective,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hydrocarbon,11,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
hydrochore,10,3,noun,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,4,0,,,,,,,,,,,,,,,3,0,,,,,,
hydrogenation,13,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,
hydrophore,10,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
hydroponics,11,4,plural noun,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyetology,9,5,noun,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyetometer,10,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,
hygrophilous,12,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,
hypalgesia,10,4,noun,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hypercritical,13,5,adjective,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
hyperosmia,10,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,,
hypertrophic,12,4,adjective,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hypobulia,9,4,noun,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,
hypochlorite,12,4,noun,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyponychium,11,5,noun,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,
hypopus,7,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,
hyporhined,10,3,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,
hyposthenia,11,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,
hypothalamic,12,5,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,
hypotrichosis,13,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,3,0,,,,
hypotrophy,10,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,
Ibsenian,8,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,
ibuprofen,9,3,noun,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,
Icarian,7,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0
ichnolite,9,3,noun,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ichorous,8,3,adjective,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,
ichthyology,11,5,noun,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,
icteric,7,3,adjective,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ideogram,8,2,noun,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idiogenesis,11,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0
idiolect,8,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1
idiopathic,10,5,adjective,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,
idiosyncratically,17,7,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,
idolize,7,2,verb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
idunit,6,2,noun,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idyllic,7,2,adjective,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,
iliopsoas,9,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,,,,,,,,,,,,,,,,
illative,8,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,
illegible,9,4,adjective,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illegitimate,12,5,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,
illicitly,9,4,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,
illicium,8,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,
illimitable,11,4,adjective,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
illogical,9,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
illogicality,12,6,noun,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illth,5,1,noun,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
illusoriness,12,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,
illusory,8,4,adjective,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imaginary,9,3,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,
imitative,9,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0
immunization,12,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
immured,7,2,adjective,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
impalement,10,3,noun,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
impartiality,12,6,noun,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,
impatiently,11,4,adverb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
impeachable,11,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
impedance,9,3,noun,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
impercipient,12,5,adjective,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,
imperil,7,3,verb,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
impetrated,10,4,adjective,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imprecation,11,4,noun,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imprecatory,11,5,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,2,0
impugnable,10,4,adjective,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
imputation,10,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,
inadequacy,10,5,noun,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inanition,9,4,noun,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inaugural,9,4,adjective,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inauguration,12,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
inaugurator,11,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,
incalescent,11,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,
incendiarism,12,5,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,,,,
incidental,10,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,
incisiform,10,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,
incisive,8,3,adjective,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incoherent,10,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
incoherently,12,5,adverb,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
incommensurate,14,5,adjective,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incorporeity,12,6,noun,,,,,,,,,,,,,,1,0,,,,,,,,,3,0,,,,,,,,,,,,,3,0,,,,,,,,,,,,
incorruptible,13,4,adjective,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,
incremental,11,4,adjective,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incubator,9,4,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,
incunabula,10,5,plural noun,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,
incurrable,10,4,adjective,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indecipherable,14,5,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
indescribable,13,4,adjective,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indiscerptible,14,2,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,
indiscretion,12,4,noun,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
indistinguishable,17,5,adjective,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inedible,8,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,
ineradicable,12,5,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,
inesculent,10,2,adjective,,,,,,,,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inessential,11,4,adjective,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inevitability,13,7,noun,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inexhaustible,13,4,adjective,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,
infarction,10,3,noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,
infatuated,10,5,adjective,,,,,,,,,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,
infelicities,12,5,plural noun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1
inferentially,13,5,adverb,,,,,,,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
